unit_id,data,hora,metodo,consumo_kwh_total,qtd_dispositivos
3267,2025-02-28,12,indireto,23.942,6
3267,2025-02-28,13,indireto,24.247,6
3267,2025-02-28,14,indireto,23.909,6
3267,2025-02-28,15,indireto,23.95,6
3267,2025-02-28,16,indireto,23.441,6
3267,2025-02-28,17,indireto,22.945,6
3267,2025-02-28,18,indireto,20.709,6
3267,2025-02-28,19,indireto,18.215,6
3267,2025-02-28,20,indireto,12.938,6
3267,2025-02-28,21,indireto,2.102,2
3267,2025-02-28,22,indireto,5.622,2
3267,2025-02-28,23,indireto,5.365,2
3267,2025-03-01,0,indireto,3.875,2
3267,2025-03-01,1,indireto,3.754,2
3267,2025-03-01,2,indireto,0.985,1
3267,2025-03-01,3,indireto,1.91,1
3267,2025-03-01,4,indireto,2.478,1
3267,2025-03-01,5,indireto,0.117,1
3267,2025-03-01,7,indireto,4.33,2
3267,2025-03-01,8,indireto,26.102,6
3267,2025-03-01,9,indireto,26.216,6
3267,2025-03-01,10,indireto,27.827,6
3267,2025-03-01,11,indireto,29.043,6
3267,2025-03-01,12,indireto,28.06,6
3267,2025-03-01,13,indireto,28.873,6
3267,2025-03-01,14,indireto,29.164,6
3267,2025-03-01,15,indireto,28.777,6
3267,2025-03-01,16,indireto,28.773,6
3267,2025-03-01,17,indireto,25.633,6
3267,2025-03-01,18,indireto,21.369,6
3267,2025-03-01,19,indireto,19.674,5
3267,2025-03-01,20,indireto,16.467,5
3267,2025-03-01,21,indireto,0.558,2
3267,2025-03-01,22,indireto,1.314,1
3267,2025-03-01,23,indireto,0.304,1
3267,2025-03-02,0,indireto,0.692,1
3267,2025-03-02,1,indireto,0.119,1
3267,2025-03-02,7,indireto,1.283,1
3267,2025-03-02,8,indireto,27.95,6
3267,2025-03-02,9,indireto,31.661,6
3267,2025-03-02,10,indireto,32.625,6
3267,2025-03-02,11,indireto,33.548,6
3267,2025-03-02,12,indireto,33.213,6
3267,2025-03-02,13,indireto,33.965,6
3267,2025-03-02,14,indireto,33.079,6
3267,2025-03-02,15,indireto,33.166,6
3267,2025-03-02,16,indireto,32.886,6
3267,2025-03-02,17,indireto,19.295,6
3267,2025-03-02,18,indireto,3.123,3
3267,2025-03-02,19,indireto,8.798,3
3267,2025-03-02,20,indireto,5.279,3
3267,2025-03-02,21,indireto,5.344,3
3267,2025-03-02,22,indireto,3.323,3
3267,2025-03-02,23,indireto,3.68,2
3267,2025-03-03,7,indireto,5.968,6
3267,2025-03-03,8,indireto,28.552,6
3267,2025-03-03,9,indireto,27.682,6
3267,2025-03-03,10,indireto,27.416,6
3267,2025-03-03,11,indireto,26.038,6
3267,2025-03-03,12,indireto,26.368,6
3267,2025-03-03,13,indireto,26.777,6
3267,2025-03-03,14,indireto,27.583,6
3267,2025-03-03,15,indireto,27.562,6
3267,2025-03-03,16,indireto,27.162,6
3267,2025-03-03,17,indireto,28.331,6
3267,2025-03-03,18,indireto,25.445,6
3267,2025-03-03,19,indireto,20.197,5
3267,2025-03-03,20,indireto,13.799,4
3267,2025-03-04,6,indireto,0.388,1
3267,2025-03-04,7,indireto,1.045,1
3267,2025-03-04,8,indireto,22.3,6
3267,2025-03-04,9,indireto,21.234,6
3267,2025-03-04,10,indireto,20.192,6
3267,2025-03-04,11,indireto,20.652,6
3267,2025-03-04,12,indireto,21.728,6
3267,2025-03-04,13,indireto,21.722,6
3267,2025-03-04,14,indireto,23.35,6
3267,2025-03-04,15,indireto,22.474,6
3267,2025-03-04,16,indireto,20.813,6
3267,2025-03-04,17,indireto,21.417,6
3267,2025-03-04,18,indireto,19.849,6
3267,2025-03-04,19,indireto,19.059,6
3267,2025-03-04,20,indireto,14.793,6
3267,2025-03-04,21,indireto,1.506,2
3267,2025-03-04,22,indireto,1.408,2
3267,2025-03-05,7,indireto,1.723,1
3267,2025-03-05,8,indireto,19.11,6
3267,2025-03-05,9,indireto,21.049,6
3267,2025-03-05,10,indireto,19.459,6
3267,2025-03-05,11,indireto,22.38,6
3267,2025-03-05,12,indireto,20.459,6
3267,2025-03-05,13,indireto,21.025,6
3267,2025-03-05,14,indireto,22.424,6
3267,2025-03-05,15,indireto,20.954,6
3267,2025-03-05,16,indireto,20.52,6
3267,2025-03-05,17,indireto,21.019,6
3267,2025-03-05,18,indireto,17.549,5
3267,2025-03-05,19,indireto,14.544,5
3267,2025-03-05,20,indireto,9.996,5
3267,2025-03-05,22,indireto,1.413,1
3267,2025-03-05,23,indireto,1.452,1
3267,2025-03-06,0,indireto,0.718,1
3267,2025-03-06,1,indireto,0.454,1
3267,2025-03-06,5,indireto,2.556,1
3267,2025-03-06,6,indireto,3.535,1
3267,2025-03-06,7,indireto,3.103,1
3267,2025-03-06,8,indireto,25.539,6
3267,2025-03-06,9,indireto,27.503,6
3267,2025-03-06,10,indireto,25.889,6
3267,2025-03-06,11,indireto,26.048,6
3267,2025-03-06,12,indireto,25.329,6
3267,2025-03-06,13,indireto,25.448,6
3267,2025-03-06,14,indireto,26.502,6
3267,2025-03-06,15,indireto,26.162,6
3267,2025-03-06,16,indireto,26.519,6
3267,2025-03-06,17,indireto,25.514,6
3267,2025-03-06,18,indireto,24.177,6
3267,2025-03-06,19,indireto,21.805,6
3267,2025-03-06,20,indireto,14.916,6
3267,2025-03-06,21,indireto,1.674,1
3267,2025-03-07,5,indireto,0.202,1
3267,2025-03-07,7,indireto,1.07,2
3267,2025-03-07,8,indireto,12.661,6
3267,2025-03-07,9,indireto,26.301,6
3267,2025-03-07,10,indireto,23.91,6
3267,2025-03-07,11,indireto,24.152,6
3267,2025-03-07,12,indireto,23.027,6
3267,2025-03-07,13,indireto,23.159,6
3267,2025-03-07,14,indireto,24.023,6
3267,2025-03-07,15,indireto,23.229,6
3267,2025-03-07,16,indireto,23.367,6
3267,2025-03-07,17,indireto,22.554,6
3267,2025-03-07,18,indireto,21.907,6
3267,2025-03-07,19,indireto,18.361,6
3267,2025-03-07,20,indireto,13.832,6
3267,2025-03-07,21,indireto,0.218,2
3267,2025-03-07,22,indireto,2.195,1
3267,2025-03-08,7,indireto,4.082,2
3267,2025-03-08,8,indireto,22.195,6
3267,2025-03-08,9,indireto,23.654,6
3267,2025-03-08,10,indireto,22.1,6
3267,2025-03-08,11,indireto,21.872,6
3267,2025-03-08,12,indireto,22.295,6
3267,2025-03-08,13,indireto,23.102,6
3267,2025-03-08,14,indireto,22.446,6
3267,2025-03-08,15,indireto,22.424,6
3267,2025-03-08,16,indireto,21.886,6
3267,2025-03-08,17,indireto,20.66,6
3267,2025-03-08,18,indireto,19.377,6
3267,2025-03-08,19,indireto,17.091,6
3267,2025-03-08,20,indireto,11.18,6
3267,2025-03-08,22,indireto,2.45,2
3267,2025-03-08,23,indireto,2.105,1
3267,2025-03-09,0,indireto,1.947,1
3267,2025-03-09,1,indireto,1.097,1
3267,2025-03-09,2,indireto,0.829,1
3267,2025-03-09,6,indireto,0.615,1
3267,2025-03-09,7,indireto,1.864,2
3267,2025-03-09,8,indireto,25.65,6
3267,2025-03-09,9,indireto,25.195,6
3267,2025-03-09,10,indireto,25.534,6
3267,2025-03-09,11,indireto,26.609,6
3267,2025-03-09,12,indireto,26.38,6
3267,2025-03-09,13,indireto,26.861,6
3267,2025-03-09,14,indireto,26.271,6
3267,2025-03-09,15,indireto,27.138,6
3267,2025-03-09,16,indireto,26.482,6
3267,2025-03-09,17,indireto,20.483,6
3267,2025-03-09,18,indireto,4.27,2
3267,2025-03-09,19,indireto,8.146,2
3267,2025-03-09,20,indireto,4.354,2
3267,2025-03-09,21,indireto,1.778,1
3267,2025-03-09,22,indireto,0.202,1
3267,2025-03-10,0,indireto,0.739,1
3267,2025-03-10,1,indireto,0.526,1
3267,2025-03-10,7,indireto,0.42,1
3267,2025-03-10,8,indireto,25.635,6
3267,2025-03-10,9,indireto,24.481,6
3267,2025-03-10,10,indireto,25.043,6
3267,2025-03-10,11,indireto,24.397,6
3267,2025-03-10,12,indireto,24.716,6
3267,2025-03-10,13,indireto,24.771,6
3267,2025-03-10,14,indireto,24.944,6
3267,2025-03-10,15,indireto,25.176,6
3267,2025-03-10,16,indireto,22.131,6
3267,2025-03-10,17,indireto,20.107,5
3267,2025-03-10,18,indireto,19.494,5
3267,2025-03-10,19,indireto,18.537,5
3267,2025-03-10,20,indireto,10.931,5
3267,2025-03-11,3,indireto,0.69,1
3267,2025-03-11,4,indireto,5.862,1
3267,2025-03-11,5,indireto,0.964,1
3267,2025-03-11,7,indireto,1.255,1
3267,2025-03-11,8,indireto,21.118,6
3267,2025-03-11,9,indireto,26.823,6
3267,2025-03-11,10,indireto,26.716,6
3267,2025-03-11,11,indireto,27.283,6
3267,2025-03-11,12,indireto,24.117,6
3267,2025-03-11,13,indireto,25.219,6
3267,2025-03-11,14,indireto,24.396,6
3267,2025-03-11,15,indireto,24.591,6
3267,2025-03-11,16,indireto,22.965,6
3267,2025-03-11,17,indireto,22.492,6
3267,2025-03-11,18,indireto,20.714,5
3267,2025-03-11,19,indireto,19.57,5
3267,2025-03-11,20,indireto,15.587,5
3267,2025-03-11,21,indireto,1.731,2
3267,2025-03-11,22,indireto,3.04,2
3267,2025-03-11,23,indireto,1.28,1
3267,2025-03-12,0,indireto,1.5,1
3267,2025-03-12,7,indireto,0.876,1
3267,2025-03-12,8,indireto,19.442,6
3267,2025-03-12,9,indireto,24.589,6
3267,2025-03-12,10,indireto,25.043,6
3267,2025-03-12,11,indireto,25.533,6
3267,2025-03-12,12,indireto,24.102,6
3267,2025-03-12,13,indireto,26.223,6
3267,2025-03-12,14,indireto,27.401,6
3267,2025-03-12,15,indireto,27.997,6
3267,2025-03-12,16,indireto,23.908,6
3267,2025-03-12,17,indireto,21.645,6
3267,2025-03-12,18,indireto,18.296,6
3267,2025-03-12,19,indireto,17.882,6
3267,2025-03-12,20,indireto,13.491,6
3267,2025-03-12,21,indireto,2.859,2
3267,2025-03-12,22,indireto,7.27,2
3267,2025-03-12,23,indireto,2.862,1
3267,2025-03-13,0,indireto,1.631,1
3267,2025-03-13,8,indireto,23.676,6
3267,2025-03-13,9,indireto,25.679,6
3267,2025-03-13,10,indireto,25.471,6
3267,2025-03-13,11,indireto,26.048,6
3267,2025-03-13,12,indireto,25.751,6
3267,2025-03-13,13,indireto,24.9,6
3267,2025-03-13,14,indireto,25.324,6
3267,2025-03-13,15,indireto,24.518,6
3267,2025-03-13,16,indireto,23.416,6
3267,2025-03-13,17,indireto,21.723,6
3267,2025-03-13,18,indireto,19.3,6
3267,2025-03-13,19,indireto,17.29,6
3267,2025-03-13,20,indireto,12.328,6
3267,2025-03-14,8,indireto,23.362,6
3267,2025-03-14,9,indireto,25.671,6
3267,2025-03-14,10,indireto,26.417,6
3267,2025-03-14,11,indireto,26.306,6
3267,2025-03-14,12,indireto,24.693,6
3267,2025-03-14,13,indireto,24.627,6
3267,2025-03-14,14,indireto,25.023,6
3267,2025-03-14,15,indireto,26.102,6
3267,2025-03-14,16,indireto,25.192,6
3267,2025-03-14,17,indireto,22.108,6
3267,2025-03-14,18,indireto,19.863,6
3267,2025-03-14,19,indireto,17.384,6
3267,2025-03-14,20,indireto,13.212,6
3267,2025-03-14,21,indireto,3.113,2
3267,2025-03-14,22,indireto,3.369,2
3267,2025-03-14,23,indireto,3.406,1
3267,2025-03-15,0,indireto,1.921,1
3267,2025-03-15,7,indireto,3.242,2
3267,2025-03-15,8,indireto,25.534,6
3267,2025-03-15,9,indireto,28.808,6
3267,2025-03-15,10,indireto,29.713,6
3267,2025-03-15,11,indireto,30.644,6
3267,2025-03-15,12,indireto,30.53,6
3267,2025-03-15,13,indireto,30.364,6
3267,2025-03-15,14,indireto,30.888,6
3267,2025-03-15,15,indireto,30.85,6
3267,2025-03-15,16,indireto,29.957,6
3267,2025-03-15,17,indireto,27.683,6
3267,2025-03-15,18,indireto,22.786,6
3267,2025-03-15,19,indireto,22.505,6
3267,2025-03-15,20,indireto,15.678,6
3267,2025-03-15,21,indireto,4.263,2
3267,2025-03-15,22,indireto,4.935,1
3267,2025-03-15,23,indireto,1.029,1
3267,2025-03-16,0,indireto,1.22,1
3267,2025-03-16,1,indireto,0.521,1
3267,2025-03-16,2,indireto,0.708,1
3267,2025-03-16,7,indireto,0.905,1
3267,2025-03-16,8,indireto,27.618,6
3267,2025-03-16,9,indireto,27.907,6
3267,2025-03-16,10,indireto,27.666,6
3267,2025-03-16,11,indireto,29.546,6
3267,2025-03-16,12,indireto,28.791,6
3267,2025-03-16,13,indireto,29.156,6
3267,2025-03-16,14,indireto,25.304,6
3267,2025-03-16,15,indireto,20.145,6
3267,2025-03-16,16,indireto,21.363,6
3267,2025-03-16,17,indireto,16.56,6
3267,2025-03-16,18,indireto,0.629,2
3267,2025-03-16,19,indireto,3.087,1
3267,2025-03-17,8,indireto,9.325,6
3267,2025-03-17,9,indireto,15.04,6
3267,2025-03-17,10,indireto,16.693,6
3267,2025-03-17,11,indireto,13.337,6
3267,2025-03-17,12,indireto,9.404,5
3267,2025-03-17,13,indireto,10.029,5
3267,2025-03-17,14,indireto,11.115,5
3267,2025-03-17,15,indireto,12.945,5
3267,2025-03-17,16,indireto,14.13,5
3267,2025-03-17,17,indireto,13.334,6
3267,2025-03-17,18,indireto,11.006,5
3267,2025-03-17,19,indireto,8.981,4
3267,2025-03-17,20,indireto,5.527,4
3267,2025-03-17,21,indireto,0.405,1
3267,2025-03-17,22,indireto,1.428,1
3267,2025-03-17,23,indireto,1.506,1
3267,2025-03-18,0,indireto,1.558,1
3267,2025-03-18,1,indireto,1.107,1
3267,2025-03-18,2,indireto,0.935,1
3267,2025-03-18,3,indireto,2.006,1
3267,2025-03-18,4,indireto,0.645,1
3267,2025-03-18,5,indireto,0.861,1
3267,2025-03-18,8,indireto,20.001,5
3267,2025-03-18,9,indireto,19.965,5
3267,2025-03-18,10,indireto,20.269,5
3267,2025-03-18,11,indireto,20.523,5
3267,2025-03-18,12,indireto,21.355,5
3267,2025-03-18,13,indireto,21.428,5
3267,2025-03-18,14,indireto,19.565,5
3267,2025-03-18,15,indireto,16.049,5
3267,2025-03-18,16,indireto,16.4,5
3267,2025-03-18,17,indireto,15.392,5
3267,2025-03-18,18,indireto,15.395,5
3267,2025-03-18,19,indireto,15.49,5
3267,2025-03-18,20,indireto,13.777,5
3267,2025-03-18,21,indireto,4.781,2
3267,2025-03-18,22,indireto,4.562,1
3267,2025-03-18,23,indireto,2.88,1
3267,2025-03-19,0,indireto,0.415,1
3267,2025-03-19,3,indireto,0.202,1
3267,2025-03-19,8,indireto,13.882,6
3267,2025-03-19,9,indireto,12.99,6
3267,2025-03-19,10,indireto,13.07,6
3267,2025-03-19,11,indireto,14.102,6
3267,2025-03-19,12,indireto,15.987,6
3267,2025-03-19,13,indireto,15.813,6
3267,2025-03-19,14,indireto,14.696,6
3267,2025-03-19,15,indireto,15.342,6
3267,2025-03-19,16,indireto,14.375,6
3267,2025-03-19,17,indireto,10.909,5
3267,2025-03-19,18,indireto,11.844,5
3267,2025-03-19,19,indireto,10.706,5
3267,2025-03-19,20,indireto,7.143,5
3267,2025-03-19,21,indireto,0.952,2
3267,2025-03-20,8,indireto,21.64,6
3267,2025-03-20,9,indireto,18.679,6
3267,2025-03-20,10,indireto,22.236,6
3267,2025-03-20,11,indireto,19.226,6
3267,2025-03-20,12,indireto,16.307,6
3267,2025-03-20,13,indireto,17.717,6
3267,2025-03-20,14,indireto,18.506,6
3267,2025-03-20,15,indireto,19.439,6
3267,2025-03-20,16,indireto,19.087,6
3267,2025-03-20,17,indireto,18.575,6
3267,2025-03-20,18,indireto,17.565,6
3267,2025-03-20,19,indireto,15.748,6
3267,2025-03-20,20,indireto,12.007,6
3267,2025-03-21,6,indireto,0.456,1
3267,2025-03-21,8,indireto,20.336,6
3267,2025-03-21,9,indireto,27.153,6
3267,2025-03-21,10,indireto,22.45,6
3267,2025-03-21,11,indireto,27.327,6
3267,2025-03-21,12,indireto,27.759,6
3267,2025-03-21,13,indireto,28.52,6
3267,2025-03-21,14,indireto,28.018,6
3267,2025-03-21,15,indireto,28.979,6
3267,2025-03-21,16,indireto,27.306,6
3267,2025-03-21,17,indireto,26.061,6
3267,2025-03-21,18,indireto,14.911,6
3267,2025-03-21,19,indireto,21.444,6
3267,2025-03-21,20,indireto,16.376,6
3267,2025-03-21,21,indireto,2.074,2
3267,2025-03-21,22,indireto,4.013,1
3267,2025-03-21,23,indireto,2.349,1
3291,2025-06-26,13,indireto,0.996,1
3291,2025-06-27,11,indireto,5.94,1
3291,2025-06-27,12,indireto,3.742,1
3291,2025-06-27,13,indireto,3.58,1
3291,2025-06-27,14,indireto,4.049,1
3291,2025-06-27,15,indireto,2.525,1
3291,2025-06-27,16,indireto,3.707,1
3291,2025-06-27,17,indireto,3.019,1
3291,2025-06-27,18,indireto,3.224,1
3291,2025-06-27,19,indireto,1.758,1
3291,2025-06-27,20,indireto,3.663,1
3291,2025-06-27,21,indireto,2.203,1
3291,2025-06-28,10,indireto,9.022,1
3291,2025-06-28,11,indireto,2.857,1
3291,2025-06-28,12,indireto,4.108,1
3291,2025-06-28,13,indireto,2.564,1
3291,2025-06-28,14,indireto,4.469,1
3291,2025-06-28,15,indireto,2.418,1
3291,2025-06-28,16,indireto,3.522,1
3291,2025-06-28,17,indireto,4.127,1
3291,2025-06-28,18,indireto,2.833,1
3291,2025-06-28,19,indireto,2.784,1
3291,2025-06-28,20,indireto,2.198,1
3291,2025-06-28,21,indireto,1.978,1
3291,2025-06-29,12,indireto,6.897,1
3291,2025-06-29,13,indireto,2.354,1
3291,2025-06-29,14,indireto,3.746,1
3291,2025-06-29,15,indireto,3.053,1
3291,2025-06-29,16,indireto,2.491,1
3291,2025-06-29,17,indireto,2.271,1
3291,2025-06-29,18,indireto,3.673,1
3291,2025-06-29,19,indireto,2.125,1
3291,2025-06-30,10,indireto,6.374,1
3291,2025-06-30,11,indireto,2.936,1
3291,2025-06-30,12,indireto,3.585,1
3291,2025-06-30,13,indireto,2.262,1
3291,2025-06-30,14,indireto,4.552,1
3291,2025-06-30,15,indireto,4.186,1
3291,2025-06-30,16,indireto,2.564,1
3291,2025-06-30,17,indireto,5.28,1
3291,2025-06-30,18,indireto,2.784,1
3291,2025-06-30,19,indireto,2.423,1
3291,2025-06-30,20,indireto,1.465,1
3291,2025-06-30,21,indireto,1.319,1
3291,2025-07-01,10,indireto,1.099,1
3291,2025-07-07,6,indireto,0.459,1
3291,2025-07-17,7,indireto,0.547,1
3291,2025-07-23,13,indireto,6.15,1
3291,2025-07-26,4,indireto,2.418,1
3291,2025-07-28,1,indireto,0.415,1
3300,2025-06-25,7,indireto,0.317,1
3300,2025-06-25,9,indireto,0.293,1
3300,2025-06-25,12,indireto,13.766,2
3300,2025-06-25,14,indireto,8.472,2
3300,2025-06-25,15,indireto,6.792,2
3300,2025-06-25,16,indireto,8.086,3
3300,2025-06-25,17,indireto,9.097,2
3300,2025-06-25,18,indireto,16.579,3
3300,2025-06-25,19,indireto,16.593,6
3300,2025-06-25,20,indireto,16.173,4
3300,2025-06-25,21,indireto,11.773,6
3300,2025-06-26,5,indireto,0.293,1
3300,2025-06-26,6,indireto,0.293,1
3300,2025-06-26,7,indireto,0.293,1
3300,2025-06-26,10,indireto,19.329,4
3300,2025-06-26,11,indireto,18.646,5
3300,2025-06-26,12,indireto,31.433,5
3300,2025-06-26,13,indireto,8.61,2
3300,2025-06-26,14,indireto,9.598,2
3300,2025-06-26,15,indireto,28.058,4
3300,2025-06-26,16,indireto,26.336,4
3300,2025-06-26,17,indireto,17.597,3
3300,2025-06-26,18,indireto,26.941,5
3300,2025-06-26,19,indireto,20.005,4
3300,2025-06-26,20,indireto,16.245,4
3300,2025-06-26,21,indireto,16.816,4
3300,2025-06-27,4,indireto,0.342,1
3300,2025-06-27,5,indireto,0.293,1
3300,2025-06-27,10,indireto,17.78,4
3300,2025-06-27,11,indireto,18.422,3
3300,2025-06-27,12,indireto,18.927,4
3300,2025-06-27,13,indireto,16.408,3
3300,2025-06-27,14,indireto,12.677,2
3300,2025-06-27,15,indireto,14.122,2
3300,2025-06-27,16,indireto,12.43,2
3300,2025-06-27,17,indireto,21.716,3
3300,2025-06-27,18,indireto,21.258,3
3300,2025-06-27,19,indireto,18.197,4
3300,2025-06-27,20,indireto,13.487,3
3300,2025-06-27,21,indireto,20.068,5
3300,2025-06-27,22,indireto,0.098,1
3300,2025-06-28,1,indireto,0.293,1
3300,2025-06-28,3,indireto,0.293,1
3300,2025-06-28,10,indireto,26.697,5
3300,2025-06-28,11,indireto,31.461,4
3300,2025-06-28,12,indireto,12.917,2
3300,2025-06-28,13,indireto,11.051,2
3300,2025-06-28,14,indireto,11.979,2
3300,2025-06-28,15,indireto,13.268,2
3300,2025-06-28,16,indireto,14.143,2
3300,2025-06-28,17,indireto,14.237,2
3300,2025-06-28,18,indireto,21.495,3
3300,2025-06-28,19,indireto,32.783,4
3300,2025-06-28,20,indireto,18.37,3
3300,2025-06-28,21,indireto,29.443,5
3300,2025-06-29,0,indireto,0.293,1
3300,2025-06-29,1,indireto,0.61,2
3300,2025-06-29,11,indireto,34.193,5
3300,2025-06-29,12,indireto,17.155,3
3300,2025-06-29,13,indireto,16.987,3
3300,2025-06-29,14,indireto,15.84,2
3300,2025-06-29,15,indireto,13.648,2
3300,2025-06-29,16,indireto,12.579,2
3300,2025-06-29,17,indireto,13.609,2
3300,2025-06-29,18,indireto,15.324,2
3300,2025-06-29,19,indireto,19.535,4
3300,2025-06-29,20,indireto,18.633,4
3300,2025-06-30,2,indireto,0.293,1
3300,2025-06-30,4,indireto,0.293,1
3300,2025-06-30,6,indireto,0.293,1
3300,2025-06-30,10,indireto,32.186,4
3300,2025-06-30,11,indireto,25.527,4
3300,2025-06-30,12,indireto,25.581,4
3300,2025-06-30,13,indireto,12.937,3
3300,2025-06-30,14,indireto,16.467,3
3300,2025-06-30,15,indireto,23.866,3
3300,2025-06-30,16,indireto,28.735,4
3300,2025-06-30,17,indireto,16.27,3
3300,2025-06-30,18,indireto,23.211,3
3300,2025-06-30,19,indireto,21.857,5
3300,2025-06-30,20,indireto,20.219,3
3300,2025-06-30,21,indireto,22.345,4
3300,2025-07-01,3,indireto,0.293,1
3300,2025-07-01,6,indireto,0.366,1
3300,2025-07-01,10,indireto,28.372,6
3300,2025-07-01,11,indireto,17.467,5
3300,2025-07-01,12,indireto,27.756,6
3300,2025-07-01,13,indireto,21.0,4
3300,2025-07-01,14,indireto,24.284,4
3300,2025-07-01,15,indireto,21.84,3
3300,2025-07-01,16,indireto,21.99,4
3300,2025-07-01,17,indireto,11.665,2
3300,2025-07-01,18,indireto,12.248,2
3300,2025-07-01,19,indireto,30.163,4
3300,2025-07-01,20,indireto,14.276,4
3300,2025-07-01,21,indireto,19.119,6
3300,2025-07-01,22,indireto,0.366,1
3300,2025-07-02,0,indireto,0.586,1
3300,2025-07-02,2,indireto,0.317,1
3300,2025-07-02,3,indireto,0.982,1
3300,2025-07-02,5,indireto,0.293,1
3300,2025-07-02,10,indireto,33.453,6
3300,2025-07-02,11,indireto,19.777,5
3300,2025-07-02,12,indireto,24.61,5
3300,2025-07-02,13,indireto,33.296,5
3300,2025-07-02,14,indireto,16.099,3
3300,2025-07-02,15,indireto,30.038,5
3300,2025-07-02,16,indireto,25.95,4
3300,2025-07-02,17,indireto,12.705,2
3300,2025-07-02,18,indireto,45.535,7
3300,2025-07-02,19,indireto,25.375,6
3300,2025-07-02,20,indireto,27.126,6
3300,2025-07-02,21,indireto,28.944,7
3300,2025-07-02,22,indireto,0.293,1
3300,2025-07-03,0,indireto,0.293,1
3300,2025-07-03,1,indireto,0.317,1
3300,2025-07-03,6,indireto,0.293,1
3300,2025-07-03,10,indireto,29.527,6
3300,2025-07-03,11,indireto,15.733,6
3300,2025-07-03,12,indireto,22.971,4
3300,2025-07-03,13,indireto,11.655,4
3300,2025-07-03,14,indireto,18.233,3
3300,2025-07-03,15,indireto,11.183,2
3300,2025-07-03,16,indireto,25.058,4
3300,2025-07-03,17,indireto,9.98,2
3300,2025-07-03,18,indireto,21.554,7
3300,2025-07-03,19,indireto,22.957,5
3300,2025-07-03,20,indireto,31.47,7
3300,2025-07-03,21,indireto,20.938,4
3300,2025-07-04,1,indireto,0.61,2
3300,2025-07-04,7,indireto,0.317,1
3300,2025-07-04,8,indireto,0.293,1
3300,2025-07-04,9,indireto,0.293,1
3300,2025-07-04,10,indireto,38.076,7
3300,2025-07-04,11,indireto,25.021,5
3300,2025-07-04,12,indireto,19.203,4
3300,2025-07-04,13,indireto,21.527,4
3300,2025-07-04,14,indireto,14.201,3
3300,2025-07-04,15,indireto,18.278,4
3300,2025-07-04,16,indireto,16.435,4
3300,2025-07-04,17,indireto,14.162,3
3300,2025-07-04,18,indireto,22.945,4
3300,2025-07-04,19,indireto,33.958,6
3300,2025-07-04,20,indireto,26.512,5
3300,2025-07-04,21,indireto,26.626,7
3300,2025-07-05,1,indireto,0.293,1
3300,2025-07-05,3,indireto,0.293,1
3300,2025-07-05,4,indireto,0.293,1
3300,2025-07-05,5,indireto,0.293,1
3300,2025-07-05,6,indireto,0.293,1
3300,2025-07-05,8,indireto,0.293,1
3300,2025-07-05,9,indireto,0.293,1
3300,2025-07-05,10,indireto,26.719,6
3300,2025-07-05,11,indireto,45.23,7
3300,2025-07-05,12,indireto,30.045,7
3300,2025-07-05,13,indireto,14.741,4
3300,2025-07-05,14,indireto,21.547,6
3300,2025-07-05,15,indireto,30.638,5
3300,2025-07-05,16,indireto,36.112,6
3300,2025-07-05,17,indireto,22.024,5
3300,2025-07-05,18,indireto,38.548,7
3300,2025-07-05,19,indireto,27.419,7
3300,2025-07-05,20,indireto,29.554,6
3300,2025-07-05,21,indireto,15.276,6
3300,2025-07-05,23,indireto,0.293,1
3300,2025-07-06,3,indireto,0.342,1
3300,2025-07-06,4,indireto,0.342,1
3300,2025-07-06,5,indireto,0.293,1
3300,2025-07-06,11,indireto,29.502,6
3300,2025-07-06,12,indireto,17.247,4
3300,2025-07-06,13,indireto,16.227,6
3300,2025-07-06,14,indireto,28.528,5
3300,2025-07-06,15,indireto,18.326,3
3300,2025-07-06,16,indireto,20.412,3
3300,2025-07-06,17,indireto,38.165,6
3300,2025-07-06,18,indireto,27.775,6
3300,2025-07-06,19,indireto,29.955,6
3300,2025-07-06,20,indireto,13.575,4
3300,2025-07-06,22,indireto,0.293,1
3300,2025-07-06,23,indireto,0.293,1
3300,2025-07-07,2,indireto,0.317,1
3300,2025-07-07,3,indireto,0.293,1
3300,2025-07-07,5,indireto,0.293,1
3300,2025-07-07,10,indireto,28.319,6
3300,2025-07-07,11,indireto,14.424,3
3300,2025-07-07,12,indireto,20.025,4
3300,2025-07-07,13,indireto,20.658,4
3300,2025-07-07,14,indireto,17.36,3
3300,2025-07-07,15,indireto,19.377,3
3300,2025-07-07,16,indireto,15.058,3
3300,2025-07-07,17,indireto,22.442,4
3300,2025-07-07,18,indireto,15.191,3
3300,2025-07-07,19,indireto,13.131,3
3300,2025-07-07,20,indireto,18.179,6
3300,2025-07-07,21,indireto,17.614,7
3300,2025-07-07,23,indireto,0.293,1
3300,2025-07-08,10,indireto,18.951,4
3300,2025-07-08,11,indireto,8.57,3
3300,2025-07-08,12,indireto,3.091,1
3300,2025-07-08,13,indireto,10.128,2
3300,2025-07-08,14,indireto,15.587,2
3300,2025-07-08,15,indireto,7.466,2
3300,2025-07-08,16,indireto,14.054,3
3300,2025-07-08,17,indireto,13.263,3
3300,2025-07-08,18,indireto,10.905,3
3300,2025-07-08,19,indireto,20.592,4
3300,2025-07-08,20,indireto,16.731,4
3300,2025-07-08,21,indireto,14.914,2
3300,2025-07-09,10,indireto,19.749,4
