unit_id,data,hora,qtd_devices_total,qtd_dac,qtd_dut,peso_medio_dac,peso_medio_dut,consumo_kwh_total,metodos
2490,2025-02-28,13,4,4,0,0.25,0.0,27.5,indireto
2490,2025-02-28,14,4,4,0,0.25,0.0,27.5,indireto
2490,2025-02-28,15,4,4,0,0.25,0.0,27.5,indireto
2490,2025-02-28,16,4,4,0,0.25,0.0,27.5,indireto
2490,2025-02-28,17,4,4,0,0.25,0.0,18.727,indireto
2490,2025-02-28,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-02-28,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-02-28,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-02-28,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-02-28,22,1,1,0,1.0,0.0,0.304,indireto
2490,2025-03-01,7,2,2,0,0.5,0.0,8.96,indireto
2490,2025-03-01,8,2,2,0,0.5,0.0,5.125,indireto
2490,2025-03-01,9,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,10,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,11,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,12,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,13,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,14,2,2,0,0.5,0.0,7.01,indireto
2490,2025-03-01,15,2,2,0,0.5,0.0,5.832,indireto
2490,2025-03-01,16,2,2,0,0.5,0.0,6.953,indireto
2490,2025-03-01,17,2,2,0,0.5,0.0,7.501,indireto
2490,2025-03-01,18,2,2,0,0.5,0.0,8.001,indireto
2490,2025-03-01,19,2,2,0,0.5,0.0,7.624,indireto
2490,2025-03-01,20,2,2,0,0.5,0.0,6.114,indireto
2490,2025-03-01,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-01,22,1,1,0,1.0,0.0,0.504,indireto
2490,2025-03-02,7,2,2,0,0.5,0.0,9.639,indireto
2490,2025-03-02,8,2,2,0,0.5,0.0,5.144,indireto
2490,2025-03-02,9,2,2,0,0.5,0.0,5.838,indireto
2490,2025-03-02,10,2,2,0,0.5,0.0,5.947,indireto
2490,2025-03-02,11,2,2,0,0.5,0.0,6.819,indireto
2490,2025-03-02,12,2,2,0,0.5,0.0,6.254,indireto
2490,2025-03-02,13,2,2,0,0.5,0.0,6.499,indireto
2490,2025-03-02,14,2,2,0,0.5,0.0,7.151,indireto
2490,2025-03-02,15,2,2,0,0.5,0.0,7.29,indireto
2490,2025-03-02,16,2,2,0,0.5,0.0,7.707,indireto
2490,2025-03-02,17,2,2,0,0.5,0.0,7.707,indireto
2490,2025-03-02,18,2,2,0,0.5,0.0,8.5,indireto
2490,2025-03-02,19,2,2,0,0.5,0.0,9.688,indireto
2490,2025-03-02,20,2,2,0,0.5,0.0,8.936,indireto
2490,2025-03-02,21,2,2,0,0.5,0.0,8.856,indireto
2490,2025-03-02,22,1,1,0,1.0,0.0,0.493,indireto
2490,2025-03-03,7,2,2,0,0.5,0.0,9.704,indireto
2490,2025-03-03,8,2,2,0,0.5,0.0,7.214,indireto
2490,2025-03-03,9,2,2,0,0.5,0.0,6.033,indireto
2490,2025-03-03,10,2,2,0,0.5,0.0,6.525,indireto
2490,2025-03-03,11,2,2,0,0.5,0.0,6.817,indireto
2490,2025-03-03,12,2,2,0,0.5,0.0,7.207,indireto
2490,2025-03-03,13,2,2,0,0.5,0.0,7.644,indireto
2490,2025-03-03,14,2,2,0,0.5,0.0,7.846,indireto
2490,2025-03-03,15,2,2,0,0.5,0.0,8.147,indireto
2490,2025-03-03,16,2,2,0,0.5,0.0,8.554,indireto
2490,2025-03-03,17,2,2,0,0.5,0.0,9.181,indireto
2490,2025-03-03,18,2,2,0,0.5,0.0,8.622,indireto
2490,2025-03-03,19,2,2,0,0.5,0.0,8.369,indireto
2490,2025-03-03,20,2,2,0,0.5,0.0,7.91,indireto
2490,2025-03-03,21,2,2,0,0.5,0.0,7.818,indireto
2490,2025-03-03,22,2,2,0,0.5,0.0,0.782,indireto
2490,2025-03-04,7,2,2,0,0.5,0.0,4.872,indireto
2490,2025-03-04,8,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,9,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,10,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,11,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,12,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,13,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,14,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,15,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,16,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,17,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-04,22,1,1,0,1.0,0.0,0.207,indireto
2490,2025-03-05,7,1,1,0,1.0,0.0,0.083,indireto
2490,2025-03-05,9,5,5,0,0.2,0.0,7.828,indireto
2490,2025-03-05,10,6,6,0,0.1667,0.0,12.184,indireto
2490,2025-03-05,11,5,5,0,0.2,0.0,32.5,indireto
2490,2025-03-05,12,5,5,0,0.2,0.0,32.5,indireto
2490,2025-03-05,13,5,5,0,0.2,0.0,32.5,indireto
2490,2025-03-05,14,5,5,0,0.2,0.0,32.5,indireto
2490,2025-03-05,15,5,5,0,0.2,0.0,28.519,indireto
2490,2025-03-05,16,4,4,0,0.25,0.0,26.872,indireto
2490,2025-03-05,17,4,4,0,0.25,0.0,17.59,indireto
2490,2025-03-05,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-05,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-05,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-05,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-05,22,1,1,0,1.0,0.0,0.235,indireto
2490,2025-03-06,7,6,6,0,0.1667,0.0,20.564,indireto
2490,2025-03-06,8,5,5,0,0.2,0.0,29.394,indireto
2490,2025-03-06,9,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-06,10,4,4,0,0.25,0.0,26.979,indireto
2490,2025-03-06,11,4,4,0,0.25,0.0,27.187,indireto
2490,2025-03-06,12,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-06,13,4,4,0,0.25,0.0,27.292,indireto
2490,2025-03-06,14,4,4,0,0.25,0.0,26.904,indireto
2490,2025-03-06,15,4,4,0,0.25,0.0,27.469,indireto
2490,2025-03-06,16,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-06,17,4,4,0,0.25,0.0,19.32,indireto
2490,2025-03-06,18,2,2,0,0.5,0.0,6.247,indireto
2490,2025-03-06,19,2,2,0,0.5,0.0,5.462,indireto
2490,2025-03-06,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-06,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-06,22,1,1,0,1.0,0.0,0.462,indireto
2490,2025-03-07,7,5,5,0,0.2,0.0,15.713,indireto
2490,2025-03-07,8,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,9,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,10,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,11,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,12,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,13,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,14,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,15,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,16,4,4,0,0.25,0.0,27.5,indireto
2490,2025-03-07,17,4,4,0,0.25,0.0,19.527,indireto
2490,2025-03-07,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-07,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-07,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-07,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-07,22,1,1,0,1.0,0.0,0.283,indireto
2490,2025-03-08,7,1,1,0,1.0,0.0,4.928,indireto
2490,2025-03-08,8,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,9,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,10,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,11,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,12,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,13,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,14,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,15,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,16,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,17,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-08,22,1,1,0,1.0,0.0,0.306,indireto
2490,2025-03-09,7,1,1,0,1.0,0.0,4.5,indireto
2490,2025-03-09,8,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,9,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,10,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,11,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,12,1,1,0,1.0,0.0,4.792,indireto
2490,2025-03-09,13,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,14,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,15,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,16,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,17,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-09,22,1,1,0,1.0,0.0,0.297,indireto
2490,2025-03-10,7,3,3,0,0.3333,0.0,7.217,indireto
2490,2025-03-10,8,4,4,0,0.25,0.0,23.493,indireto
2490,2025-03-10,9,4,4,0,0.25,0.0,21.156,indireto
2490,2025-03-10,10,4,4,0,0.25,0.0,21.534,indireto
2490,2025-03-10,11,4,4,0,0.25,0.0,21.201,indireto
2490,2025-03-10,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-10,13,4,4,0,0.25,0.0,21.766,indireto
2490,2025-03-10,14,4,4,0,0.25,0.0,22.112,indireto
2490,2025-03-10,15,4,4,0,0.25,0.0,23.05,indireto
2490,2025-03-10,16,4,4,0,0.25,0.0,21.535,indireto
2490,2025-03-10,17,4,4,0,0.25,0.0,15.582,indireto
2490,2025-03-10,18,2,2,0,0.5,0.0,7.547,indireto
2490,2025-03-10,19,2,2,0,0.5,0.0,7.425,indireto
2490,2025-03-10,20,2,2,0,0.5,0.0,8.892,indireto
2490,2025-03-10,21,2,2,0,0.5,0.0,5.068,indireto
2490,2025-03-10,22,1,1,0,1.0,0.0,0.243,indireto
2490,2025-03-11,7,2,2,0,0.5,0.0,6.814,indireto
2490,2025-03-11,8,4,4,0,0.25,0.0,21.972,indireto
2490,2025-03-11,9,4,4,0,0.25,0.0,20.438,indireto
2490,2025-03-11,10,4,4,0,0.25,0.0,16.141,indireto
2490,2025-03-11,11,3,3,0,0.3333,0.0,13.331,indireto
2490,2025-03-11,12,3,3,0,0.3333,0.0,13.646,indireto
2490,2025-03-11,13,3,3,0,0.3333,0.0,13.489,indireto
2490,2025-03-11,14,3,3,0,0.3333,0.0,13.539,indireto
2490,2025-03-11,15,3,3,0,0.3333,0.0,14.606,indireto
2490,2025-03-11,16,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-11,17,2,2,0,0.5,0.0,9.06,indireto
2490,2025-03-11,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-11,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-11,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-11,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-11,22,1,1,0,1.0,0.0,0.525,indireto
2490,2025-03-12,7,2,2,0,0.5,0.0,7.042,indireto
2490,2025-03-12,8,4,4,0,0.25,0.0,19.661,indireto
2490,2025-03-12,9,3,3,0,0.3333,0.0,18.847,indireto
2490,2025-03-12,10,3,3,0,0.3333,0.0,19.276,indireto
2490,2025-03-12,11,3,3,0,0.3333,0.0,19.618,indireto
2490,2025-03-12,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-12,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-12,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-12,15,3,3,0,0.3333,0.0,19.792,indireto
2490,2025-03-12,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-12,17,3,3,0,0.3333,0.0,13.167,indireto
2490,2025-03-12,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-12,19,1,1,0,1.0,0.0,4.792,indireto
2490,2025-03-12,20,1,1,0,1.0,0.0,4.526,indireto
2490,2025-03-12,21,1,1,0,1.0,0.0,4.576,indireto
2490,2025-03-13,7,5,5,0,0.2,0.0,7.199,indireto
2490,2025-03-13,8,2,2,0,0.5,0.0,15.0,indireto
2490,2025-03-13,9,4,4,0,0.25,0.0,16.83,indireto
2490,2025-03-13,10,4,4,0,0.25,0.0,20.361,indireto
2490,2025-03-13,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-13,17,3,3,0,0.3333,0.0,14.213,indireto
2490,2025-03-13,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-13,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-13,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-13,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-13,22,1,1,0,1.0,0.0,0.208,indireto
2490,2025-03-14,7,2,2,0,0.5,0.0,3.165,indireto
2490,2025-03-14,8,1,1,0,1.0,0.0,7.5,indireto
2490,2025-03-14,9,3,3,0,0.3333,0.0,10.488,indireto
2490,2025-03-14,10,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,11,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,12,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,13,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,14,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,15,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,16,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-14,17,2,2,0,0.5,0.0,9.579,indireto
2490,2025-03-14,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-14,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-14,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-14,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-14,22,1,1,0,1.0,0.0,0.225,indireto
2490,2025-03-17,7,3,3,0,0.3333,0.0,7.439,indireto
2490,2025-03-17,8,4,4,0,0.25,0.0,23.104,indireto
2490,2025-03-17,9,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,10,3,3,0,0.3333,0.0,19.792,indireto
2490,2025-03-17,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-17,17,3,3,0,0.3333,0.0,13.806,indireto
2490,2025-03-17,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-17,19,2,2,0,0.5,0.0,6.319,indireto
2490,2025-03-17,20,2,2,0,0.5,0.0,5.431,indireto
2490,2025-03-17,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-17,22,1,1,0,1.0,0.0,0.453,indireto
2490,2025-03-18,7,3,3,0,0.3333,0.0,7.472,indireto
2490,2025-03-18,8,3,3,0,0.3333,0.0,19.614,indireto
2490,2025-03-18,9,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,10,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-18,17,3,3,0,0.3333,0.0,13.812,indireto
2490,2025-03-18,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-18,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-18,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-18,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-18,22,1,1,0,1.0,0.0,0.219,indireto
2490,2025-03-19,7,5,5,0,0.2,0.0,15.563,indireto
2490,2025-03-19,8,4,4,0,0.25,0.0,21.755,indireto
2490,2025-03-19,9,4,4,0,0.25,0.0,19.939,indireto
2490,2025-03-19,10,4,4,0,0.25,0.0,22.644,indireto
2490,2025-03-19,11,5,5,0,0.2,0.0,16.523,indireto
2490,2025-03-19,12,3,3,0,0.3333,0.0,17.894,indireto
2490,2025-03-19,13,3,3,0,0.3333,0.0,18.214,indireto
2490,2025-03-19,14,3,3,0,0.3333,0.0,17.504,indireto
2490,2025-03-19,15,3,3,0,0.3333,0.0,18.229,indireto
2490,2025-03-19,16,3,3,0,0.3333,0.0,18.339,indireto
2490,2025-03-19,17,3,3,0,0.3333,0.0,12.582,indireto
2490,2025-03-19,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-19,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-19,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-19,21,1,1,0,1.0,0.0,3.611,indireto
2490,2025-03-19,22,1,1,0,1.0,0.0,0.307,indireto
2490,2025-03-20,7,4,4,0,0.25,0.0,5.067,indireto
2490,2025-03-20,8,2,2,0,0.5,0.0,8.446,indireto
2490,2025-03-20,9,3,3,0,0.3333,0.0,15.937,indireto
2490,2025-03-20,10,3,3,0,0.3333,0.0,19.79,indireto
2490,2025-03-20,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-20,17,3,3,0,0.3333,0.0,13.786,indireto
2490,2025-03-20,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-20,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-20,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-20,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-20,22,1,1,0,1.0,0.0,0.615,indireto
2490,2025-03-22,7,2,2,0,0.5,0.0,5.073,indireto
2490,2025-03-22,8,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,9,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,10,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,11,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,12,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,13,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,14,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,15,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,16,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,17,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-22,22,1,1,0,1.0,0.0,0.512,indireto
2490,2025-03-24,7,3,3,0,0.3333,0.0,8.574,indireto
2490,2025-03-24,8,2,2,0,0.5,0.0,11.458,indireto
2490,2025-03-24,9,2,2,0,0.5,0.0,12.222,indireto
2490,2025-03-24,10,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-24,11,3,3,0,0.3333,0.0,14.917,indireto
2490,2025-03-24,12,3,3,0,0.3333,0.0,16.25,indireto
2490,2025-03-24,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-24,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-24,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-24,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-24,17,3,3,0,0.3333,0.0,13.446,indireto
2490,2025-03-24,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-24,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-24,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-24,21,1,1,0,1.0,0.0,4.79,indireto
2490,2025-03-24,22,1,1,0,1.0,0.0,0.26,indireto
2490,2025-03-25,7,5,5,0,0.2,0.0,14.033,indireto
2490,2025-03-25,8,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-25,9,3,3,0,0.3333,0.0,16.288,indireto
2490,2025-03-25,10,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-25,16,3,3,0,0.3333,0.0,16.633,indireto
2490,2025-03-25,17,3,3,0,0.3333,0.0,12.458,indireto
2490,2025-03-25,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-25,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-25,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-25,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-25,22,1,1,0,1.0,0.0,0.194,indireto
2490,2025-03-26,7,3,3,0,0.3333,0.0,8.973,indireto
2490,2025-03-26,8,2,2,0,0.5,0.0,12.5,indireto
2490,2025-03-26,9,2,2,0,0.5,0.0,10.012,indireto
2490,2025-03-26,10,3,3,0,0.3333,0.0,11.27,indireto
2490,2025-03-26,11,3,3,0,0.3333,0.0,18.177,indireto
2490,2025-03-26,12,3,3,0,0.3333,0.0,18.242,indireto
2490,2025-03-26,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-26,14,3,3,0,0.3333,0.0,19.679,indireto
2490,2025-03-26,15,3,3,0,0.3333,0.0,19.0,indireto
2490,2025-03-26,16,3,3,0,0.3333,0.0,19.75,indireto
2490,2025-03-26,17,3,3,0,0.3333,0.0,11.662,indireto
2490,2025-03-26,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-26,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-26,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-26,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-26,22,1,1,0,1.0,0.0,0.264,indireto
2490,2025-03-27,7,5,5,0,0.2,0.0,13.019,indireto
2490,2025-03-27,8,3,3,0,0.3333,0.0,16.911,indireto
2490,2025-03-27,9,3,3,0,0.3333,0.0,17.741,indireto
2490,2025-03-27,10,3,3,0,0.3333,0.0,18.375,indireto
2490,2025-03-27,11,3,3,0,0.3333,0.0,18.319,indireto
2490,2025-03-27,12,4,4,0,0.25,0.0,21.605,indireto
2490,2025-03-27,13,4,4,0,0.25,0.0,21.562,indireto
2490,2025-03-27,14,4,4,0,0.25,0.0,22.104,indireto
2490,2025-03-27,15,4,4,0,0.25,0.0,22.49,indireto
2490,2025-03-27,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-27,17,3,3,0,0.3333,0.0,14.341,indireto
2490,2025-03-27,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-27,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-27,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-27,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-27,22,1,1,0,1.0,0.0,0.308,indireto
2490,2025-03-28,7,1,1,0,1.0,0.0,0.313,indireto
2490,2025-03-28,8,2,2,0,0.5,0.0,4.127,indireto
2490,2025-03-28,9,4,4,0,0.25,0.0,9.597,indireto
2490,2025-03-28,10,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,11,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,12,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,13,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,14,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,15,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,16,3,3,0,0.3333,0.0,20.0,indireto
2490,2025-03-28,17,3,3,0,0.3333,0.0,12.121,indireto
2490,2025-03-28,18,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-28,19,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-28,20,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-28,21,1,1,0,1.0,0.0,5.0,indireto
2490,2025-03-28,22,1,1,0,1.0,0.0,0.457,indireto
2512,2025-06-11,0,1,1,0,1.0,0.0,3.518,indireto
2512,2025-06-11,1,1,1,0,1.0,0.0,3.52,indireto
2512,2025-06-11,2,1,1,0,1.0,0.0,3.359,indireto
2512,2025-06-11,3,1,1,0,1.0,0.0,2.273,indireto
2512,2025-06-11,4,1,1,0,1.0,0.0,1.98,indireto
2512,2025-06-11,5,1,1,0,1.0,0.0,1.687,indireto
2512,2025-06-11,6,1,1,0,1.0,0.0,1.87,indireto
2512,2025-06-11,7,2,2,0,0.5,0.0,2.304,indireto
2512,2025-06-11,8,3,3,0,0.3333,0.0,6.096,indireto
2512,2025-06-11,9,3,3,0,0.3333,0.0,6.757,indireto
2512,2025-06-11,10,3,3,0,0.3333,0.0,6.747,indireto
2512,2025-06-11,11,3,3,0,0.3333,0.0,5.99,indireto
2512,2025-06-11,12,3,3,0,0.3333,0.0,5.3,indireto
2512,2025-06-11,13,3,3,0,0.3333,0.0,5.536,indireto
